STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,YEAR_HES_HES_006,Year,HHCOMP_HES_HES_006,Household composition,NZHEC_LEV_HES_HES_006,Expenditure category,MEASURE_HES_HES_006,Measure,OBS_VALUE,Observation value,OBS_STATUS,Observation status
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,03,Clothing and footwear,SAMPLING_ERROR,,32,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,03_1,Clothing,AV_WKLY_AMT,,14.10,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,03_1,Clothing,PER_HHLD_REP,,44.4,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,03_1,Clothing,SAMPLING_ERROR,,35,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,03_2,Footwear,AV_WKLY_AMT,,3.90,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,03_2,Footwear,PER_HHLD_REP,,17.6,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,03_2,Footwear,SAMPLING_ERROR,,56,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,04,Housing and household utilities,AV_WKLY_AMT,,268.50,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,04,Housing and household utilities,PER_HHLD_REP,,100.0,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,04,Housing and household utilities,SAMPLING_ERROR,,20,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,04_1,Actual rentals for housing,AV_WKLY_AMT,,176.90,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,04_1,Actual rentals for housing,PER_HHLD_REP,,73.6,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,04_1,Actual rentals for housing,SAMPLING_ERROR,,24,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,04_2,Home ownership,AV_WKLY_AMT,,31.60,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,04_2,Home ownership,PER_HHLD_REP,,22.9,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,04_2,Home ownership,SAMPLING_ERROR,,58,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,04_3,Property maintenance,AV_WKLY_AMT,,7.70,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,04_3,Property maintenance,PER_HHLD_REP,,17.1,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,04_3,Property maintenance,SAMPLING_ERROR,,59,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,04_4,Property rates and related services,AV_WKLY_AMT,,12.20,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,04_4,Property rates and related services,PER_HHLD_REP,,52.9,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,04_4,Property rates and related services,SAMPLING_ERROR,,31,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,04_5,Household energy,AV_WKLY_AMT,,39.40,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,04_5,Household energy,PER_HHLD_REP,,96.7,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,04_5,Household energy,SAMPLING_ERROR,,21,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,04_6,Other housing expenses,AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,04_6,Other housing expenses,PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,05,Household contents and services,AV_WKLY_AMT,,25.30,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,05,Household contents and services,PER_HHLD_REP,,86.1,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,05,Household contents and services,SAMPLING_ERROR,,27,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,05_1,"Furniture, furnishings and floor coverings",AV_WKLY_AMT,,7.00,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,05_1,"Furniture, furnishings and floor coverings",PER_HHLD_REP,,30.3,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,05_1,"Furniture, furnishings and floor coverings",SAMPLING_ERROR,,37,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,05_2,Household textiles,AV_WKLY_AMT,,2.70,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,05_2,Household textiles,PER_HHLD_REP,,10.4,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,05_2,Household textiles,SAMPLING_ERROR,,79,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,05_3,Household appliances,AV_WKLY_AMT,,4.80,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,05_3,Household appliances,PER_HHLD_REP,,22.7,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,05_3,Household appliances,SAMPLING_ERROR,,56,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,05_4,"Glassware, tableware and household utensils",AV_WKLY_AMT,,1.90,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,05_4,"Glassware, tableware and household utensils",PER_HHLD_REP,,22.3,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,05_4,"Glassware, tableware and household utensils",SAMPLING_ERROR,,58,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,05_5,Tools and equipment for house and garden,AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,05_5,Tools and equipment for house and garden,PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,05_6,Other household supplies and services,AV_WKLY_AMT,,6.20,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,05_6,Other household supplies and services,PER_HHLD_REP,,68.6,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,05_6,Other household supplies and services,SAMPLING_ERROR,,32,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,06,Health,AV_WKLY_AMT,,10.80,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,06,Health,PER_HHLD_REP,,58.8,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,06,Health,SAMPLING_ERROR,,34,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,06_1,"Medical products, appliances and equipment",AV_WKLY_AMT,,4.00,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,06_1,"Medical products, appliances and equipment",PER_HHLD_REP,,35.1,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2010,2010,31,One parent with dependent child(ren) only,06_1,"Medical products, appliances and equipment",SAMPLING_ERROR,,43,,,
